id,text
286840,"Addressing humanitarian needs by providing information management support and distributing essential non-food items to displaced and vulnerable crisis-affected populations in Sudan. Displacement Tracking Matrix: Mobility Tracking of IDPs, Returnees, and Other Mobile Populations in Sudan Following the crises that has affected Sudan since February 2003 and, in response to the need for accurate information on displacement and the identification of beneficiaries for the delivery of humanitarian aid, the International Organization for Migration (IOM) began its Displacement Tracking Matrix (DTM) program in 2004 to support the Government of Sudan (GoS) and its humanitarian partners in establishing an accurate data collection system and providing data on displacement in areas most affected by the conflict and natural disaster. DTM is a system to track and monitor displacement and population mobility. It is designed to regularly and systematically capture, process and disseminate information to provide a better understanding of the movements and evolving needs of displaced populations, whether on site or en route.
Data collection strategies and tools are based on the DTM global methodology but have been adapted to reflect context and population movements specific to Sudan. IOM has been working in close collaboration with the Humanitarian Aid Commission (HAC) and partners in the field to establish a unified and systematic method to collect individual data on internally displaced persons (IDPs) and returnees in seven states. Up until 2018, the DTM program in Sudan focused on registration, including biometric registration (since 2010), of IDPs and returnees. Registration was mostly carried out in response to requests from the government and humanitarian partners for the identification of beneficiaries and the delivery of humanitarian assistance (i.e., food vouchers by WFP), positioning DTM Sudan as the reference source of displacement data in the country. There remains a strong need to restructure the program and tailor the operation to better suit the current protracted displacement and return scenario, to in turn inform evidence-based programming by IOM and the wider humanitarian community in Sudan. Specifically, there is the need to further update displacement figures more frequently, comprehensively, systematically, and in regular intervals to ensure that data is continually collected, provides a meaningful resource, and is available through IOM’s DTM system. Since 15 April 2023, military conflict has erupted between the Sudanese Armed Forces (SAF) and the Rapid Support Forces (RSF) across Sudan. The fighting has been centralised in Khartoum, and has also broken out across the Darfur region (including cities such as Ag Geneina, El Fasher, and Nyala), as well as in the North (Merowe) and Kordofan (El Obeid). The conflict has led to rapidly increasing civilian vulnerability, significant losses and casualties across Sudan, the destruction of key infrastructure in affected areas (such as hospitals, warehouses, and markets), and the immediate suspension of humanitarian activities, widespread looting of UN facilities, and the evacuation of international staff and foreign nationals. Despite the notable limitations to DTM's logistical operations (given the deteriorating security and economic environments) and the connectivity and telecommunication challenges, DTM has been able to maintain key data collection operations, and has provided the UN community with preliminary estimates of displacement and return. These preliminary estimations have expanded from providing initial information on incidences and mobility (locations of origin to displacement), to capturing information on shelter typology, return intentions, and priority needs. In this way, data collection activities have adapted to the current context, establishing an operational framework for the resumption of Mobility Tracking Rounds. Given the pressing emergency context presented by this military conflict, DTM is best placed to provide essential and evidence-based information about the humanitarian context. DTM forms a core component of IOM’s ongoing response to the unfolding humanitarian crisis, among IOM’s other PC1 programming, in Sudan."
286842,"Coordinated lifesaving multisectoral response to crisis affected populations in South Sudan Food Security and Livelihoods Support to disaster affected populations in Northern Bahr el Ghazal, Unity, Western Bahr Warrap, Central Equatoria and Jonglei States of South Sudan The project will utilize the humanitarian pipeline for crops, vegetables and fisheries kits from the Food and Agriculture Organization (FAO). Where markets are functional, market-based interventions such as direct purchases and or local seed and tool fairs will be sought as informed by respective market assessments. These activities will be complimented by capacity building/training modules in the specific livelihoods so as to improve the targeted farmer production, productivity capacities and improve yields and returns. The fisheries training will enable target beneficiaries utilize their kits in the proper way and also improve their knowledge and skills in fish processing, preservation and marketing. The crops and vegetable production training will be based on the crop production seasonal calendar which includes land preparation, planting weeding, pest and disease management, harvesting, post-harvest management and marketing. Using the Training of Trainers (ToT) approach, the project will target 7,500 crop/vegetable farmers and 4,500 fisher folks with assorted livelihoods inputs support as well as training and engaging community-based extension workers to provide the technical support to these farmers while they replicate the training to the other beneficiaries. The proposed interventions will also train targeted households with trainings on approved agronomic practices, pests and disease control, post-harvest handling and value addition and linkages to markets and other value chain actors in addition, 1,500 HHs will be supported through unconditional/conditional cash transfer programming especially in flood and conflicted affected areas. The action will also target 1,250 HHs with small ruminant (goat/sheep) or poultry restocking through livestock voucher modality, 750 women, youth and men will be engaged in VSLAs/IGAs while 450 HHs will be engaged in natural resource management and climate adaptation activities. The project will support develop youth employable skills through TVET training for 1,000 youths in trades such as welding, bakery, tailoring brick laying and masonry and carpentry, motor mechanics among others for self-sustenance.
To ensure integration, the intervention will target nutrition & health centers, schools and mother garden’s locations conveniently with/without access and proximity of a water source. Additional community gardens will be promoted at locations such as schools, health facilities where they will be jointly tended by students and community volunteers. The FSL interventions will be designed taking into consideration and incorporating mainstreaming of protection, safety, GBV prevention, Prevention of Sexual Abuse & Exploitation and conflict sensitivity analysis.  The project teams will work closely with local authorities to identify persons with disabilities both men and women so that they are supported. This number is not expected to exceed 5% of the 10,500 HH targeted. This ensures participants are selected based on needs alone, a rigorous community-based targeting process with participation and inclusion of vulnerable groups such as female and child headed households, disabled and the elderly.  The proposed project will also take into consideration cross-cutting issues like environmental protection, HIV/AIDS, community-based participatory planning, gender, nutrition will be considered during project implementation.
All agricultural and fisheries activities will be implemented in collaboration with the State Ministry of Agriculture in order to ensure that government extension workers benefit from and also contribute to the technical components that will be offered by the project by so doing building capacities that will continue to be utilized after project closure. Community based extension workers such as lead farmers will be trained to continue supporting other farmers during and after project closure. Skilling component will be done in liaison with the vocational training institutions."
286857,"DIRECT HUMANITARIAN ASSISTANCE TO VULNERABLE POPULATIONS AFFECTED BY FORCED DISPLACEMENT IN NIGER- PHASE VII​	Lake Chad Basin	Niger	International Organization for Migration Assistance humanitaire en abri et en Biens non-alimentaires (BNA) pour les sinistrés d'inondation au Niger Dans le cadre de HRP 2023 au travers de ce projet, l'OIM vise à apporter un appui au gouvernement du Niger dans le cadre de la réponse d'urgence aux personnes sinistrées des inondations. Ce projet propose de répondre aux besoins des ménages sinistrés à travers les requêtes qui seront exprimées par le Gouvernement au travers du Ministère de l’Action Humanitaire et de la Gestion des Catastrophes (MAH/GC). Cette réponse s’adressera uniquement aux ménages vulnérables victimes d’inondations dont les abris ou cases auront été effondrées et/ou ceux dont les Biens non-alimentaires (BNA) auront été emportés par les eaux. Le présent projet poursuit comme objectif d’atteindre 10 000 ménages soit 70 000 personnes à travers tout le Niger prioritairement dans les régions de Zinder, Diffa, Maradi et Tahoua. En coordination avec le MAH/GC et la Direction Générale de la Protection Civile (DGPC), l’OIM mettra à disposition 10 000 kits abris et 10 000 kits Biens non-alimentaires qui seront distribués aux ménages sinistrés. En plus des kits, l’OIM couvrira les coûts liés à la logistique et à la distribution des kits. Ce projet ne couvrira pas une zone ou région donnée mais permettra d’intervenir là où les besoins se présentent et aussi de pouvoir compléter les activités des autres acteurs en cas de besoin en tant que prestataire de dernier recours pour la réponse humanitaire en abri d'urgence et BNA. L’OIM en tant que Co-Lead du Groupe de Travail Abri et Bien non-alimentaire (GTABNA) avec le MAH/GC s'assurera que les activités sont menées en étroite coordination avec les autres partenaires humanitaires membres du GTABNA pour la réponse en abri et Biens non-alimentaires pour les ménages sinistrés des inondations au Niger. Conformément à la logique de la stratégie du Secteur abris/BNA et en fonction de la faisabilité, les interventions pourront se faire en transferts monétaires conditionnels. Cela réduirait considérablement les coûts logistiques qui sont très élevés en période hivernale à cause du mauvais état des routes mais aussi et permettrait aussi de résoudre en partie le problème d’accès lié à l'insécurité qui souvent retarde les interventions. Enfin, la mise en œuvre du présent projet fera l’objet d’un suivi régulier de la qualité des interventions réalisées mais aussi de l’implication des bénéficiaires et autorités locales. Pour cela, les feedbacks de la communauté cible seront collectés à travers des évaluations post-distribution et des séances de discussion de groupe séparées par genre et âge avant et après l'assistance. Aussi, en tant qu’acteur humanitaire, l'OIM et ses partenaires de mise en œuvre s’assureront que ses actions n’induisent aucune tension ou problème dans la zone et n’exposent pas les bénéficiaires. A cet effet la phase d'évaluation de besoins sera réalisée de commun accord avec les populations dans les communes ciblées, les sessions d'information sur le projet seront organisées à l'attention de communauté bénéficiaires, le mecanisme de ciblage de bénéficiaires sera réalisé en étroite collabation avec les autorités au niveau local (do no harm). Une collaboration étroite faite avec les acteurs de protection pour un suivi de près de toutes questions de protection et de LTB. Le cout total du projet sera de 6.090.000 USD."
287033,Provision of School Meals to vulnerable school children in four Drought stricken Counties of Kenya Lisha Jamii - Drought Response In Support of Affected Populations To provide life saving food assistance to identified populations in need through cash transfers based on context.
287046,Food and nutrition assistance to refugees & asylum seekers living in camps/settlements & populations affected by natural & man-made disasters in the Arid and Semi-Arid Lands (ASAL) Lisha Jamii - Drought Response In Support of Affected Populations. To provide life saving food assistance to identified populations in need through cash transfers based on context.
287084,"Improving access to prevention and response protection services for 15,440 people in Monguno LGA at high risk of GBV and other types of violence, especially women and girls Multi-sectoral life-saving assistance, including life-saving GBV prevention and response services, to conflict-affected population in Pulka, Monguno and Maiduguri, Borno State, Nigeria This project’s objective is to contribute to the reduction of mortality and morbidity of the most vulnerable, IDPs and host community, including children under 5, pregnant and lactating women, adolescent girls and women of reproductive age, the elderly, and people with disabilities, in the hard-to-reach areas of Pulka and Monguno (respectively Gwoza and Monguno LGA), and in Maiduguri Metropolitan Council (MMC). To meet the most vulnerable populations’ urgent and complex needs, and ensure a long-lasting impact, integrated multi-sectoral activities in health, nutrition, protection, psychosocial support (PSS), food security, and livelihoods, will be implemented. The response will also be based on a robust community-based approach, with community activities planned for all sectors to ensure beneficiaries' and communities' ownership of the project. This comprehensive approach and the proposed activities align with all the sectors’ and HRP's priorities, including targeting hard-to-reach areas in Northeast Nigeria’s Borno State, the state most affected by the large-scale humanitarian crisis.
Premiere Urgence Internationale will continue to provide free quality life-saving healthcare services to IDPs and host community in the 9 facilities the organization already supports in Maiduguri MC, Monguno, and Pulka. These services include free outpatient consultations to all age groups and comprehensive sexual and reproductive health and rights (SRH) services. SRH activities comprise ante/postnatal care, 24 hours skilled birth delivery services, including Basic Emergency Obstetric Care (BEmONC), and Gender-based Violence (GBV) treatment with CMR (Clinical Management of Rape). 
PUI will continue to provide life-saving treatment to children under 5 suffering from Severe Acute Malnutrition (SAM) by supporting 4 OTPS across all three locations (one in Maiduguri’s Bollori II, two in Monguno, and one in Pulka), for treatment of SAM without medical complications, and three Stabilization Centres (SCs), one in every three locations, to provide treatment to SAM with medical complications. In case further emergencies arise, PUI plans to increase its SCs' bed capacities in Monguno and Pulka, and to establish three more OTPs. The nutrition response will include systemic identification and referrals of children suffering from SAM to PUI-supported OTPs and SCs, and awareness-raising sessions and sensitization implemented at community level.
PUI will continue to implement a range of activities to contribute to strengthening targeted protection services to address the needs and vulnerability of persons at heightened risks of violence and exploitation, with tailored responses for GBV survivors, through internal/external referrals whenever needed (i.e legal assistance). To prevent GBV and violence, awareness sessions for women and girls on their rights, as well as for community members, boys, men will be conducted. Community knowledge on protection will be strengthened, with key community stakeholders receiving training on protection issues, including GBV, mental health, PSS, to in turn support identification of cases and concerns, and ensure referrals. PUI will continue to ensure protection monitoring in the intervention areas, to ensure risk identification, referrals, concerted and tailored interventions, as well as advocacies with partners at all levels.
To promote the targeted beneficiaries' self-reliance, and reduce their dependency on humanitarian assistance, PUI will provide food assistance to 5,390 vulnerable individual beneficiaries on a monthly basis for 12 months, as food e-vouchers or e-cash. PUI will identify 700 individuals among beneficiaries of PUI Nutrition services and survivors of GBV or persons exposed to Protection risks due to their economic vulnerability. These persons will receive a training on the management of small business, and a start capital to launch an Income Generating Activity (IGA) of their choice."
287088,"Promoting gender equality in the nutrition access and integrating GBV response and mitigation measures in the nutrition response. Multi-sectoral life-saving assistance, including life-saving GBV prevention and response services, to conflict-affected population in Pulka, Monguno and Maiduguri, Borno State, Nigeria This project’s objective is to contribute to the reduction of mortality and morbidity of the most vulnerable, IDPs and host community, including children under 5, pregnant and lactating women, adolescent girls and women of reproductive age, the elderly, and people with disabilities, in the hard-to-reach areas of Pulka and Monguno (respectively Gwoza and Monguno LGA), and in Maiduguri Metropolitan Council (MMC). To meet the most vulnerable populations’ urgent and complex needs, and ensure a long-lasting impact, integrated multi-sectoral activities in health, nutrition, protection, psychosocial support (PSS), food security, and livelihoods, will be implemented. The response will also be based on a robust community-based approach, with community activities planned for all sectors to ensure beneficiaries' and communities' ownership of the project. This comprehensive approach and the proposed activities align with all the sectors’ and HRP's priorities, including targeting hard-to-reach areas in Northeast Nigeria’s Borno State, the state most affected by the large-scale humanitarian crisis.
Premiere Urgence Internationale will continue to provide free quality life-saving healthcare services to IDPs and host community in the 9 facilities the organization already supports in Maiduguri MC, Monguno, and Pulka. These services include free outpatient consultations to all age groups and comprehensive sexual and reproductive health and rights (SRH) services. SRH activities comprise ante/postnatal care, 24 hours skilled birth delivery services, including Basic Emergency Obstetric Care (BEmONC), and Gender-based Violence (GBV) treatment with CMR (Clinical Management of Rape). 
PUI will continue to provide life-saving treatment to children under 5 suffering from Severe Acute Malnutrition (SAM) by supporting 4 OTPS across all three locations (one in Maiduguri’s Bollori II, two in Monguno, and one in Pulka), for treatment of SAM without medical complications, and three Stabilization Centres (SCs), one in every three locations, to provide treatment to SAM with medical complications. In case further emergencies arise, PUI plans to increase its SCs' bed capacities in Monguno and Pulka, and to establish three more OTPs. The nutrition response will include systemic identification and referrals of children suffering from SAM to PUI-supported OTPs and SCs, and awareness-raising sessions and sensitization implemented at community level.
PUI will continue to implement a range of activities to contribute to strengthening targeted protection services to address the needs and vulnerability of persons at heightened risks of violence and exploitation, with tailored responses for GBV survivors, through internal/external referrals whenever needed (i.e legal assistance). To prevent GBV and violence, awareness sessions for women and girls on their rights, as well as for community members, boys, men will be conducted. Community knowledge on protection will be strengthened, with key community stakeholders receiving training on protection issues, including GBV, mental health, PSS, to in turn support identification of cases and concerns, and ensure referrals. PUI will continue to ensure protection monitoring in the intervention areas, to ensure risk identification, referrals, concerted and tailored interventions, as well as advocacies with partners at all levels.
To promote the targeted beneficiaries' self-reliance, and reduce their dependency on humanitarian assistance, PUI will provide food assistance to 5,390 vulnerable individual beneficiaries on a monthly basis for 12 months, as food e-vouchers or e-cash. PUI will identify 700 individuals among beneficiaries of PUI Nutrition services and survivors of GBV or persons exposed to Protection risks due to their economic vulnerability. These persons will receive a training on the management of small business, and a start capital to launch an Income Generating Activity (IGA) of their choice."
287588,"Kenya Drought Response Plan 2023	
--- Health & Nutrition Core Relief Item kits for the affected population The well-being of the refugees and asylum seekers is improved and the gap in basic needs is bridged, including through enhanced use of cash-based interventions."
287590,"Kenya Drought Response Plan 2023	
--- Refugee Response Core Relief Item kits for the affected population The well-being of the refugees and asylum seekers is improved and the gap in basic needs is bridged, including through enhanced use of cash-based interventions."
287596,Colombia	Refugee and Migrant Response Plan for Venezuela (RMRP)	Common Services; Education; Health; Integration; Multipurpose Cash Assistance (MPC); Protection; Shelter; WASH Colombia: United Nations High Commissioner for Refugees (Coordination and support services response) United Nations High Commissioner for Refugees - Common Services response in Colombia
287604,"Emergency Food Assistance - Venezuela Programa de seguridad alimentaria basado en la escuela  Con el objetivo de contribuir a la seguridad alimentaria de la población con mayores necesidades, el Programa Mundial de Alimentos de Naciones Unidas (WFP, por sus siglas en inglés) en Venezuela desarrolla un programa de asistencia humanitaria basado en la escuela para garantizar el acceso de los más vulnerables a una alimentación adecuada y nutritiva en el entorno escolar, familiar y comunitario. 
Este programa inició en 2021 con comidas escolares en emergencias priorizando escuelas iniciales y de educación especial.

WFP proporciona comidas escolares acompañado de un paquete integrado de intervenciones para mejorar el acceso a alimentos nutritivos y diversificados a través de las escuelas, contribuyendo al mismo tiempo a mejorar la salud y la nutrición de los niños en edad escolar, los estudiantes con discapacidad y el personal escolar, y apoyando a las comunidades a reducir la dependencia en estrategias de afrontamiento. De manera gradual, el WFP está realizando compras locales de alimentos, e incluyendo acciones para apoyar los mercados locales con compras a pequeños productores y apoyo técnico para acceso a mercados.

En este sentido, el programa de comidas escolares en emergencias tiene los siguientes componentes, para asegurar un enfoque integral que apoye al estudiante en el entorno escolar y familiar:

1. Entrega de comidas escolares nutritivas para estudiantes y personal escolar, promoviendo las compras locales y a pequeños productores.
2. Apoyo a la seguridad alimentaria del hogar.
3. Rehabilitación de cocinas escolares para garantizar condiciones adecuadas de preparación de alimentos.
4. Comunicación para sensibilizar acerca de los principios humanitarios, la adecuada preparación de alimentos, nutrición, higiene y mantenimiento de cocinas escolares.
5. Fortalecimiento de capacidades de socios implementadores y personal escolar.
6. Acciones sensibles a la nutrición, que incluyen, tamizaje en las escuelas, educación nutricional, referencia a servicios especializados y entrega de alimento complementario fortificado (Super Cereal Plus)."
287605,"Seguridad alimentaria - Programa de seguridad alimentaria basado en la escuela Programa de seguridad alimentaria basado en la escuela  Con el objetivo de contribuir a la seguridad alimentaria de la población con mayores necesidades, el Programa Mundial de Alimentos de Naciones Unidas (WFP, por sus siglas en inglés) en Venezuela desarrolla un programa de asistencia humanitaria basado en la escuela para garantizar el acceso de los más vulnerables a una alimentación adecuada y nutritiva en el entorno escolar, familiar y comunitario. 
Este programa inició en 2021 con comidas escolares en emergencias priorizando escuelas iniciales y de educación especial.

WFP proporciona comidas escolares acompañado de un paquete integrado de intervenciones para mejorar el acceso a alimentos nutritivos y diversificados a través de las escuelas, contribuyendo al mismo tiempo a mejorar la salud y la nutrición de los niños en edad escolar, los estudiantes con discapacidad y el personal escolar, y apoyando a las comunidades a reducir la dependencia en estrategias de afrontamiento. De manera gradual, el WFP está realizando compras locales de alimentos, e incluyendo acciones para apoyar los mercados locales con compras a pequeños productores y apoyo técnico para acceso a mercados.

En este sentido, el programa de comidas escolares en emergencias tiene los siguientes componentes, para asegurar un enfoque integral que apoye al estudiante en el entorno escolar y familiar:

1. Entrega de comidas escolares nutritivas para estudiantes y personal escolar, promoviendo las compras locales y a pequeños productores.
2. Apoyo a la seguridad alimentaria del hogar.
3. Rehabilitación de cocinas escolares para garantizar condiciones adecuadas de preparación de alimentos.
4. Comunicación para sensibilizar acerca de los principios humanitarios, la adecuada preparación de alimentos, nutrición, higiene y mantenimiento de cocinas escolares.
5. Fortalecimiento de capacidades de socios implementadores y personal escolar.
6. Acciones sensibles a la nutrición, que incluyen, tamizaje en las escuelas, educación nutricional, referencia a servicios especializados y entrega de alimento complementario fortificado (Super Cereal Plus)."
287606,"Seguridad alimentaria - Programa de seguridad alimentaria basado en la escuela Programa de seguridad alimentaria basado en la escuela  Con el objetivo de contribuir a la seguridad alimentaria de la población con mayores necesidades, el Programa Mundial de Alimentos de Naciones Unidas (WFP, por sus siglas en inglés) en Venezuela desarrolla un programa de asistencia humanitaria basado en la escuela para garantizar el acceso de los más vulnerables a una alimentación adecuada y nutritiva en el entorno escolar, familiar y comunitario. 
Este programa inició en 2021 con comidas escolares en emergencias priorizando escuelas iniciales y de educación especial.

WFP proporciona comidas escolares acompañado de un paquete integrado de intervenciones para mejorar el acceso a alimentos nutritivos y diversificados a través de las escuelas, contribuyendo al mismo tiempo a mejorar la salud y la nutrición de los niños en edad escolar, los estudiantes con discapacidad y el personal escolar, y apoyando a las comunidades a reducir la dependencia en estrategias de afrontamiento. De manera gradual, el WFP está realizando compras locales de alimentos, e incluyendo acciones para apoyar los mercados locales con compras a pequeños productores y apoyo técnico para acceso a mercados.

En este sentido, el programa de comidas escolares en emergencias tiene los siguientes componentes, para asegurar un enfoque integral que apoye al estudiante en el entorno escolar y familiar:

1. Entrega de comidas escolares nutritivas para estudiantes y personal escolar, promoviendo las compras locales y a pequeños productores.
2. Apoyo a la seguridad alimentaria del hogar.
3. Rehabilitación de cocinas escolares para garantizar condiciones adecuadas de preparación de alimentos.
4. Comunicación para sensibilizar acerca de los principios humanitarios, la adecuada preparación de alimentos, nutrición, higiene y mantenimiento de cocinas escolares.
5. Fortalecimiento de capacidades de socios implementadores y personal escolar.
6. Acciones sensibles a la nutrición, que incluyen, tamizaje en las escuelas, educación nutricional, referencia a servicios especializados y entrega de alimento complementario fortificado (Super Cereal Plus)."
287660,"Rohingya Humanitarian Crisis Joint Response Plan 2023		Early Recovery	Promoting Shelter Upgrade and Community Building in Bhasan Char and Cox's Bazar District IMPROVING SKILLS AND ECONOMIC OPPORTUNITIES FOR THE BANGLADESHI COMMUNITY AND ROHINGYA WOMEN & YOUTHS IN COX'S BAZAR 							 """"IOM will undertake wide variety of activities to create an enabling environment for the Rohingya refugees towards eventual sustainable voluntary return and reintegration in Myanmar in the future when conditions may permit. Such activities will help Rohingya beneficiaries increase self-reliance skills. The livelihoods activities will also focus on the host communities affected by the influx by integrating income-generating livelihoods through support to agricultue and other sectors.
IOM will implement skills development projects to promote the economic resilience of Rohingya refugees in the camps. This training will enhance their capacity and help them utilize their skills in the camps in Bangladesh as self-reliance opportunities and can be used as transferrable skills by them upon return to Myanmar. Rohingya beneficiaries will receive skills training related and applicable to the humanitarian sector (e.g. health, wash, sanitation, site development-construction, etc.) to enable them earning income in the camps. After the end of the training IOM will facilitate in-kind asset support materials to  Rohingya beneficiaries working outside the agricultural sector who are willing to gain basic skills or competencies but lack the physical assets to do so.
IOM will provide host communities with transferable and life skills training (e.g., computer skills, communication, negotiation, psychosocial) and vocational skills training including skills related to green businesses and green financing such as plumbing, ac repair, secretary, patient administration, catering to disaster resilient off-farming tools and methods, waste recycling, electronic refurbishment, financial literacy related to resilient investments and planning, etc. The trades will be identified by thorough skills and needs assessment exercises. This training will give scope to beneficiaries in the host community for income generation. Productive asset support will be given to women beneficiaries who have technical skills but lack inputs/opportunities/assets but are willing to earn a modest income. IOM will provide small business grants through Entrepreneurship Program to the existing Micro, Small and Medium Enterprises (SMEs) to help beneficiaries expand and strengthen their businesses. Support will be given for the establishment of women's cooperatives (such as livestock, handicrafts, etc.,). Cash for work activities will also be included as an income-generation activity in the host community.
To enhance the private sector engagement and promote market linkages, wage subsidy opportunities for beneficiaries will be implemented. To ensure sustainable income generation, emphasis will be given to activities like product fairs for/by the beneficiaries in the host community to sell and promote their products to individuals and wholesalers.  A labour market assessment will be conducted to identify the needs of the beneficiaries based on which suitable activities will be selected. All these activities in both host, as well as refugee community, will be carried out by either implementing partners or implemented directly by IOM. IOM will ensure integration of various cross-cutting issues in the project design by identifying and including the most vulnerable beneficiaries through gender and disability-sensitive beneficiary selection criteria. The selection criteria of vulnerable women will be based on eligibility criteria such as  female-headed households, income below the poverty line, widow, etc.  IOM will also focus on disability throughout the beneficiary selection criteria and assist livelihoods and self-reliance opportunities. Women empowerment, leadership, and decision-making will be promoted by incorporating income opportunities and entrepreneurship opportunities, business development training, financial literacy, etc., for women in the Host Community and self-reliance opportunities for women in the camps to ensure sustainable development and integration into the society."
287674,"Rohingya Humanitarian Crisis Joint Response Plan 2023					Strengthening Social Cohesion and Civil Society Capacity within the Cox's Bazar District of Bangladesh	
---- Early Recovery IMPROVING SKILLS AND ECONOMIC OPPORTUNITIES FOR THE BANGLADESHI COMMUNITY AND ROHINGYA WOMEN & YOUTHS IN COX'S BAZAR 							 """"IOM will undertake wide variety of activities to create an enabling environment for the Rohingya refugees towards eventual sustainable voluntary return and reintegration in Myanmar in the future when conditions may permit. Such activities will help Rohingya beneficiaries increase self-reliance skills. The livelihoods activities will also focus on the host communities affected by the influx by integrating income-generating livelihoods through support to agricultue and other sectors.
IOM will implement skills development projects to promote the economic resilience of Rohingya refugees in the camps. This training will enhance their capacity and help them utilize their skills in the camps in Bangladesh as self-reliance opportunities and can be used as transferrable skills by them upon return to Myanmar. Rohingya beneficiaries will receive skills training related and applicable to the humanitarian sector (e.g. health, wash, sanitation, site development-construction, etc.) to enable them earning income in the camps. After the end of the training IOM will facilitate in-kind asset support materials to  Rohingya beneficiaries working outside the agricultural sector who are willing to gain basic skills or competencies but lack the physical assets to do so.
IOM will provide host communities with transferable and life skills training (e.g., computer skills, communication, negotiation, psychosocial) and vocational skills training including skills related to green businesses and green financing such as plumbing, ac repair, secretary, patient administration, catering to disaster resilient off-farming tools and methods, waste recycling, electronic refurbishment, financial literacy related to resilient investments and planning, etc. The trades will be identified by thorough skills and needs assessment exercises. This training will give scope to beneficiaries in the host community for income generation. Productive asset support will be given to women beneficiaries who have technical skills but lack inputs/opportunities/assets but are willing to earn a modest income. IOM will provide small business grants through Entrepreneurship Program to the existing Micro, Small and Medium Enterprises (SMEs) to help beneficiaries expand and strengthen their businesses. Support will be given for the establishment of women's cooperatives (such as livestock, handicrafts, etc.,). Cash for work activities will also be included as an income-generation activity in the host community.
To enhance the private sector engagement and promote market linkages, wage subsidy opportunities for beneficiaries will be implemented. To ensure sustainable income generation, emphasis will be given to activities like product fairs for/by the beneficiaries in the host community to sell and promote their products to individuals and wholesalers.  A labour market assessment will be conducted to identify the needs of the beneficiaries based on which suitable activities will be selected. All these activities in both host, as well as refugee community, will be carried out by either implementing partners or implemented directly by IOM. IOM will ensure integration of various cross-cutting issues in the project design by identifying and including the most vulnerable beneficiaries through gender and disability-sensitive beneficiary selection criteria. The selection criteria of vulnerable women will be based on eligibility criteria such as  female-headed households, income below the poverty line, widow, etc.  IOM will also focus on disability throughout the beneficiary selection criteria and assist livelihoods and self-reliance opportunities. Women empowerment, leadership, and decision-making will be promoted by incorporating income opportunities and entrepreneurship opportunities, business development training, financial literacy, etc., for women in the Host Community and self-reliance opportunities for women in the camps to ensure sustainable development and integration into the society."
287678,"Rohingya Humanitarian Crisis Joint Response Plan 2023					UN Joint-Project for SAFE Access to Fuel and Energy for Rohingya Refugees
--- Early Recovery IMPROVING SKILLS AND ECONOMIC OPPORTUNITIES FOR THE BANGLADESHI COMMUNITY AND ROHINGYA WOMEN & YOUTHS IN COX'S BAZAR 							 """"IOM will undertake wide variety of activities to create an enabling environment for the Rohingya refugees towards eventual sustainable voluntary return and reintegration in Myanmar in the future when conditions may permit. Such activities will help Rohingya beneficiaries increase self-reliance skills. The livelihoods activities will also focus on the host communities affected by the influx by integrating income-generating livelihoods through support to agricultue and other sectors.
IOM will implement skills development projects to promote the economic resilience of Rohingya refugees in the camps. This training will enhance their capacity and help them utilize their skills in the camps in Bangladesh as self-reliance opportunities and can be used as transferrable skills by them upon return to Myanmar. Rohingya beneficiaries will receive skills training related and applicable to the humanitarian sector (e.g. health, wash, sanitation, site development-construction, etc.) to enable them earning income in the camps. After the end of the training IOM will facilitate in-kind asset support materials to  Rohingya beneficiaries working outside the agricultural sector who are willing to gain basic skills or competencies but lack the physical assets to do so.
IOM will provide host communities with transferable and life skills training (e.g., computer skills, communication, negotiation, psychosocial) and vocational skills training including skills related to green businesses and green financing such as plumbing, ac repair, secretary, patient administration, catering to disaster resilient off-farming tools and methods, waste recycling, electronic refurbishment, financial literacy related to resilient investments and planning, etc. The trades will be identified by thorough skills and needs assessment exercises. This training will give scope to beneficiaries in the host community for income generation. Productive asset support will be given to women beneficiaries who have technical skills but lack inputs/opportunities/assets but are willing to earn a modest income. IOM will provide small business grants through Entrepreneurship Program to the existing Micro, Small and Medium Enterprises (SMEs) to help beneficiaries expand and strengthen their businesses. Support will be given for the establishment of women's cooperatives (such as livestock, handicrafts, etc.,). Cash for work activities will also be included as an income-generation activity in the host community.
To enhance the private sector engagement and promote market linkages, wage subsidy opportunities for beneficiaries will be implemented. To ensure sustainable income generation, emphasis will be given to activities like product fairs for/by the beneficiaries in the host community to sell and promote their products to individuals and wholesalers.  A labour market assessment will be conducted to identify the needs of the beneficiaries based on which suitable activities will be selected. All these activities in both host, as well as refugee community, will be carried out by either implementing partners or implemented directly by IOM. IOM will ensure integration of various cross-cutting issues in the project design by identifying and including the most vulnerable beneficiaries through gender and disability-sensitive beneficiary selection criteria. The selection criteria of vulnerable women will be based on eligibility criteria such as  female-headed households, income below the poverty line, widow, etc.  IOM will also focus on disability throughout the beneficiary selection criteria and assist livelihoods and self-reliance opportunities. Women empowerment, leadership, and decision-making will be promoted by incorporating income opportunities and entrepreneurship opportunities, business development training, financial literacy, etc., for women in the Host Community and self-reliance opportunities for women in the camps to ensure sustainable development and integration into the society."
